strike,call_oi,call_gex,call_dex,call_vannex,call_charmex,put_oi,put_gex,put_dex,put_vannex,put_charmex,net_gex,net_dex,net_vannex,net_charmex,put_call_oi_ratio
6210.0,4.0,8426756.653077662,2384446.385496902,-1362871.9629864849,-45318.80696393929,2733.0,-368109191.314377,-4616070.140187607,65876544.20670921,6763255.667922765,-359682434.66129935,-2231623.7546907053,64513672.24372273,6717936.860958826,
6215.0,0.0,0.0,0.0,0.0,0.0,208.0,-15645289.61629605,-77626.10154977755,2651045.86366597,440117.38358545606,-15645289.61629605,-77626.10154977755,2651045.86366597,440117.38358545606,
6220.0,3.0,2556494.1263668337,1948178.737382909,-296247.65175507625,-70680.89334298781,1068.0,-282151530.5276066,-4703202.952771864,51847939.187104665,3438060.8612761796,-279595036.40123975,-2755024.2153889546,51551691.535349585,3367379.967933192,
6225.0,530.0,450277791.39241105,344092881.3066823,-53141389.92666057,-12011013.625353368,5270.0,-5993340501.8833885,-107419820.52823901,1179719502.6801703,37027685.40585208,-5543062710.490977,236673060.77844328,1126578112.7535098,25016671.780498713,9.943396226415095
6230.0,5.0,3728748.6053227866,3255534.2005926273,-449667.2630088407,-100171.11152423732,605.0,-218323555.5047523,-3962317.5234290333,40132525.82519895,2149443.2958160816,-214594806.89942953,-706783.3228364061,39682858.56219011,2049272.1842918443,
6235.0,2.0,1765075.9013510775,1299005.9900230672,-205121.5313605729,-46699.10986708467,98.0,-8386686.851085197,-39796.46434763973,1410917.1480632494,222515.21964978272,-6621610.94973412,1259209.5256754274,1205795.6167026765,175816.10978269804,
6240.0,1.0,1544289.3937263798,434929.25490498525,-21037.958545208985,-31087.952444408344,2249.0,-558107369.482947,-7680330.092414769,95314630.0130675,8635463.409248764,-556563080.0892206,-7245400.837509784,95293592.05452229,8604375.456804356,
6245.0,0.0,0.0,0.0,0.0,0.0,321.0,-32405649.605011277,-153252.3795339184,5373184.070145667,833889.1538434004,-32405649.605011277,-153252.3795339184,5373184.070145667,833889.1538434004,
6250.0,4902.0,5191891309.88208,3166083787.652095,-611427304.3099955,-120443595.30326591,26674.0,-26564415382.79646,-597863293.9279217,5083700099.860544,121497212.17966923,-21372524072.91438,2568220493.724173,4472272795.550549,1053616.8764033169,5.441452468380253
6255.0,19.0,18188926.02267426,12336172.965621246,-2104762.7952691116,-452386.1932464461,140.0,-13695335.179368822,-61970.03894514358,2286912.607755224,341530.8319330147,4493590.843305437,12274202.926676102,182149.81248611258,-110855.36131343141,7.368421052631579
